ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
99847,Mario Reiter,M,27,176,78,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,Gold
99852,Nina Reithmayer,F,21,171,66,Austria,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Women's Singles,NA
99852,Nina Reithmayer,F,25,171,66,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,Silver
99852,Nina Reithmayer,F,29,171,66,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,NA
100074,Erwin Resch,M,22,180,78,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,NA
100103,Gerald Ressmann,M,23,190,100,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
100103,Gerald Ressmann,M,27,190,100,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
100103,Gerald Ressmann,M,31,190,100,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
100132,Martin Rettl,M,28,184,73,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton Men's Skeleton,Silver
100132,Martin Rettl,M,32,184,73,Austria,AUT,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Men's Skeleton,NA
100710,Georg Riedlsperger,M,24,181,69,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,NA
100710,Georg Riedlsperger,M,24,181,69,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,NA
100726,Claudia Riegler,F,28,168,70,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
100726,Claudia Riegler,F,36,168,70,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
100726,Claudia Riegler,F,40,168,70,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
100726,Claudia Riegler,F,40,168,70,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Slalom,NA
100727,Manuela Riegler,F,27,169,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
100727,Manuela Riegler,F,31,169,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
100835,Christian Rijavec,M,21,172,62,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Aerials,NA
100835,Christian Rijavec,M,25,172,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Aerials,NA
100915,Andreas Ringhofer,M,21,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
100915,Andreas Ringhofer,M,21,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
100915,Andreas Ringhofer,M,21,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
100915,Andreas Ringhofer,M,21,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
102054,Renate Roider,F,26,167,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
102054,Renate Roider,F,26,167,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,NA
102106,Anna Natalia Rokita,F,20,173,63,Austria,AUT,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",NA
102106,Anna Natalia Rokita,F,20,173,63,Austria,AUT,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 3,000 metres",NA
102106,Anna Natalia Rokita,F,20,173,63,Austria,AUT,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 5,000 metres",NA
102106,Anna Natalia Rokita,F,24,173,63,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",NA
102106,Anna Natalia Rokita,F,24,173,63,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 3,000 metres",NA
102106,Anna Natalia Rokita,F,28,173,63,Austria,AUT,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",NA
102908,Wolfgang Rottmann,M,24,189,81,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
102908,Wolfgang Rottmann,M,24,189,81,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,NA
102908,Wolfgang Rottmann,M,24,189,81,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
102908,Wolfgang Rottmann,M,28,189,81,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
102908,Wolfgang Rottmann,M,28,189,81,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
102908,Wolfgang Rottmann,M,28,189,81,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
102908,Wolfgang Rottmann,M,32,189,81,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
102908,Wolfgang Rottmann,M,32,189,81,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
103278,Michael Rudman,M,29,181,76,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
104105,Regina Sackl,F,20,170,61,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
104105,Regina Sackl,F,20,170,61,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,NA
104151,Barbara Sadleder,F,24,168,63,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Downhill,NA
104151,Barbara Sadleder,F,24,168,63,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,NA
104154,Robin Sadler,M,32,188,82,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
104642,Andreas Salat,M,23,185,89,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
104717,Kent Salfi,M,30,177,82,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
104907,Ingrid Salvenmoser,F,30,163,55,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,NA
104922,Rainer Salzgeber,M,24,177,80,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,NA
104922,Rainer Salzgeber,M,24,177,80,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
104922,Rainer Salzgeber,M,24,177,80,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,NA
104922,Rainer Salzgeber,M,26,177,80,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
105001,Markus Sammer,M,25,188,95,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Two,NA
105001,Markus Sammer,M,25,188,95,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,NA
105286,Gerhard Sandbichler,M,22,182,80,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Men's Singles,NA
105286,Gerhard Sandbichler,M,26,182,80,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Men's Singles,NA
105286,Gerhard Sandbichler,M,30,182,80,Austria,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,NA
105286,Gerhard Sandbichler,M,30,182,80,Austria-2,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,NA
106521,Mario Schaden,M,25,174,84,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
106521,Mario Schaden,M,29,174,84,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
106566,Angelika Schafferer,F,32,170,68,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,NA
106572,Markus Schairer,M,22,177,83,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Boardercross,NA
106572,Markus Schairer,M,26,177,83,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,NA
106624,Clemens Schattschneider,M,21,183,81,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Slopestyle,NA
106673,Mario Scheiber,M,26,176,84,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,NA
106673,Mario Scheiber,M,26,176,84,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,NA
106830,Markus Schiegl,M,18,178,73,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,NA
106830,Markus Schiegl,M,22,178,73,Austria,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,NA
106830,Markus Schiegl,M,26,178,73,Austria-1,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,NA
106830,Markus Schiegl,M,30,178,73,Austria-2,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,NA
106830,Markus Schiegl,M,34,178,73,Austria-2,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,NA
106831,Tobias Schiegl,M,20,199,89,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,NA
106831,Tobias Schiegl,M,24,199,89,Austria,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,NA
106831,Tobias Schiegl,M,28,199,89,Austria-1,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,NA
106831,Tobias Schiegl,M,32,199,89,Austria-2,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,NA
106831,Tobias Schiegl,M,36,199,89,Austria-2,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,NA
106851,Andreas Schifferer,M,23,178,92,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,NA
106851,Andreas Schifferer,M,23,178,92,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,NA
106851,Andreas Schifferer,M,27,178,92,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
106859,Bernadette Schild,F,24,164,55,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,NA
106861,Marlies Schild (-Raich),F,20,172,66,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,NA
106861,Marlies Schild (-Raich),F,24,172,66,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
106861,Marlies Schild (-Raich),F,24,172,66,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
106861,Marlies Schild (-Raich),F,24,172,66,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Combined,Silver
106861,Marlies Schild (-Raich),F,28,172,66,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
106861,Marlies Schild (-Raich),F,32,172,66,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
106981,Gregor Schlierenzauer,M,20,182,64,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
106981,Gregor Schlierenzauer,M,20,182,64,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
106981,Gregor Schlierenzauer,M,20,182,64,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
106981,Gregor Schlierenzauer,M,24,182,64,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
106981,Gregor Schlierenzauer,M,24,182,64,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
106981,Gregor Schlierenzauer,M,24,182,64,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
107066,Nicole Schmidhofer,F,20,157,59,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,NA
107114,Markus Schmidt,M,23,178,80,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,Bronze
107114,Markus Schmidt,M,23,178,80,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,NA
107114,Markus Schmidt,M,25,178,80,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Men's Singles,NA
107293,Tanja Schneider,F,27,159,52,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,NA
107424,Rainer Schnfelder,M,24,176,88,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,NA
107424,Rainer Schnfelder,M,24,176,88,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,NA
107424,Rainer Schnfelder,M,28,176,88,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
107424,Rainer Schnfelder,M,28,176,88,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
107424,Rainer Schnfelder,M,28,176,88,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
107456,Philipp Schrghofer,M,27,176,77,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
107456,Philipp Schrghofer,M,31,176,77,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
107465,Hubert Schsser,M,27,177,85,Austria-1,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,NA
107465,Hubert Schsser,M,27,177,85,Austria-1,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
107465,Hubert Schsser,M,31,177,85,Austria-1,AUT,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
107562,Thomas Schroll,M,26,183,87,Austria-2,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Two,NA
107562,Thomas Schroll,M,26,183,87,Austria-1,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Gold
107562,Thomas Schroll,M,28,183,87,Austria-1,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,NA
107572,Karl Schrott,M,27,174,77,Austria-1,AUT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Bronze
107623,Franz Schuler,M,21,183,66,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,NA
107623,Franz Schuler,M,21,183,66,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
107623,Franz Schuler,M,25,183,66,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
107623,Franz Schuler,M,25,183,66,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,NA
107623,Franz Schuler,M,25,183,66,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
107623,Franz Schuler,M,29,183,66,Austria,AUT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
107623,Franz Schuler,M,29,183,66,Austria,AUT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 20 kilometres,NA
107623,Franz Schuler,M,29,183,66,Austria,AUT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
107623,Franz Schuler,M,31,183,66,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
107623,Franz Schuler,M,31,183,66,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,NA
107623,Franz Schuler,M,31,183,66,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
107773,"Stefanie ""Steffi"" Schuster",F,24,170,60,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,NA
107773,"Stefanie ""Steffi"" Schuster",F,28,170,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,NA
107773,"Stefanie ""Steffi"" Schuster",F,28,170,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,NA
107773,"Stefanie ""Steffi"" Schuster",F,28,170,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
107773,"Stefanie ""Steffi"" Schuster",F,28,170,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,NA
107801,Martin Schtzenauer,M,29,179,87,Austria-2,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,NA
107801,Martin Schtzenauer,M,31,179,87,Austria-2,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,NA
107801,Martin Schtzenauer,M,31,179,87,Austria-2,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
107801,Martin Schtzenauer,M,35,179,87,Austria-1,AUT,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
107801,Martin Schtzenauer,M,39,179,87,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,NA
107801,Martin Schtzenauer,M,39,179,87,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,NA
107852,Alois Schwarz,M,22,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
107852,Alois Schwarz,M,22,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
107852,Alois Schwarz,M,22,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
107852,Alois Schwarz,M,22,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
107852,Alois Schwarz,M,26,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
107852,Alois Schwarz,M,26,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
107865,Nathalie Schwarz,F,20,161,54,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
107865,Nathalie Schwarz,F,20,161,54,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
107865,Nathalie Schwarz,F,20,161,54,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
107882,Reinhard Schwarzenberger,M,21,172,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
107882,Reinhard Schwarzenberger,M,21,172,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
107882,Reinhard Schwarzenberger,M,21,172,60,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
108087,"Thomas ""Tom"" Searle",M,34,181,86,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
108087,"Thomas ""Tom"" Searle",M,38,181,86,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
108210,Klaus Seelos,M,32,178,92,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,NA
108210,Klaus Seelos,M,36,178,92,Austria-1,AUT,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Two,NA
108210,Klaus Seelos,M,36,178,92,Austria,AUT,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,NA
108412,"Krunoslav ""Kuno"" Sekulic",M,22,178,81,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
108965,Oliver Setzinger,M,18,184,95,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
108965,Oliver Setzinger,M,30,184,95,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
109431,"Michael ""Mike"" Shea",M,26,181,89,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
109431,"Michael ""Mike"" Shea",M,32,181,89,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
110279,Franz Siegl,M,28,NA,NA,Austria-2,AUT,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,NA
110279,Franz Siegl,M,32,NA,NA,Austria-1,AUT,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,NA
111468,Leopold Sivec,M,25,175,82,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
112509,Katerina Smutna,F,26,171,58,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
112509,Katerina Smutna,F,26,171,58,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
112509,Katerina Smutna,F,26,171,58,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,NA
112509,Katerina Smutna,F,30,171,58,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
112509,Katerina Smutna,F,30,171,58,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,NA
112509,Katerina Smutna,F,30,171,58,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
112509,Katerina Smutna,F,30,171,58,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,NA
112938,Lea Slkner,F,21,164,65,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
112938,Lea Slkner,F,21,164,65,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,NA
112938,Lea Slkner,F,25,164,65,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Downhill,NA
112938,Lea Slkner,F,25,164,65,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,NA
113063,Angel Somov,M,23,190,98,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,NA
113805,Fritz Sperling,M,34,190,94,Austria-2,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,NA
113805,Fritz Sperling,M,34,190,94,Austria-1,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,NA
113931,Christine Sponring,F,18,168,66,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,NA
113931,Christine Sponring,F,18,168,66,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Combined,NA
114142,Robert Stadelmann,M,22,NA,NA,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,NA
114155,Alois Stadlober,M,21,183,73,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
114155,Alois Stadlober,M,21,183,73,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
